timeInSeconds,numberOfActiveIngestionThreads,numberOfRowsIngested,recordsIngestedPerSec,avgRecordsIngestedPerSec,MBIngested,MBIngestedPerSec,avgMBIngestedPerSec,numberOfRowsConsumed,numberOfActiveQueryThreads,recordsConsumedPerSec,avgRecordsConsumedPerSec,MBConsumed,MBConsumedPerSec,avgMBConsumedPerSec,queryAndConsumptionTimeInMs,avgQueryAndConsumptionTimeInMs
214,2,1.6931E7,71000.0,79512.41543484601,4397.773031234741,18.431873321533203,20.653080539363998,345705.0,2,1634.0,1624.2263567061664,84.58897876739502,0.39984798431396484,0.39742456147226085,0.6119951040391677,0.6156777322761465
215,2,1.6956E7,39000.0,79322.71326759006,4404.261998176575,10.132136344909668,20.603815495701603,347357.0,2,1532.0,1623.7933365886638,84.993239402771,0.37490272521972656,0.3973188172085953,0.6527415143603134,0.6158419162507734
216,2,1.7019E7,52000.0,79195.36908435015,4420.611346244812,13.496038436889648,20.57068796347809,349042.0,2,1663.0,1623.976558995065,85.40555191040039,0.40688514709472656,0.39736352302718986,0.6013229104028863,0.6157724349289938
217,2,1.7089E7,55000.0,79083.12379962702,4438.789107322693,14.271706581115723,20.54146621628076,350726.0,2,1690.0,1624.2836676217764,85.81758689880371,0.41356754302978516,0.39743889617124983,0.591715976331361,0.6156560088202867
218,2,1.7174E7,87000.0,79119.68156336871,4460.874897956848,22.60685920715332,20.551003582671623,352302.0,2,1677.0,1624.5277427957626,86.20311737060547,0.41028881072998047,0.39749839092344785,0.5963029218843172,0.615563510339953
219,2,1.7262E7,85000.0,79146.71030254001,4483.732416152954,22.08274745941162,20.558044205754847,353887.0,2,1577.0,1624.3087047892932,86.59106254577637,0.3859109878540039,0.3974449888151383,0.6341154090044389,0.6156465190708443
220,2,1.7349E7,91000.0,79200.94437174572,4506.328316688538,23.632503509521484,20.57211122368037,355542.0,2,1581.0,1624.1100264239576,86.99598121643066,0.3868131637573242,0.397396215395723,0.6325110689437066,0.6157218314832076
221,2,1.7437E7,85000.0,79227.3567804407,4529.159722328186,22.057998657226562,20.578878854254278,357199.0,2,1659.0,1624.269353012092,87.401442527771,0.40594482421875,0.3974352529912689,0.6027727546714888,0.6156614345678387
222,2,1.7527E7,92000.0,79285.26736731382,4552.547720909119,23.90116310119629,20.593941940820816,358831.0,2,1652.0,1624.3954105753146,87.80077838897705,0.4042205810546875,0.397466097634804,0.6053268765133172,0.6156136575427953
223,2,1.7615E7,88000.0,79324.60123308569,4575.3875732421875,22.838305473327637,20.604071855030668,360467.0,2,1639.0,1624.461499475075,88.20105361938477,0.4010019302368164,0.39748209803574713,0.6101281269066504,0.6155886121789514
224,2,1.7706E7,89000.0,79368.0748389184,4599.032439231873,23.115633010864258,20.615356828636802,362097.0,2,1634.0,1624.5044687905433,88.59986782073975,0.3998250961303711,0.39749265284192514,0.6119951040391677,0.6155723294159406
225,2,1.7794E7,92000.0,79424.57885649362,4621.881338119507,23.897502899169922,20.630038236014453,363702.0,2,1631.0,1624.533598823234,88.99258518218994,0.3990821838378906,0.39749978129506963,0.6131207847946045,0.6155612913911855
226,2,1.7888E7,89000.0,79467.22005005389,4646.29402923584,23.118606567382812,20.64112030982776,365362.0,2,1602.0,1624.4329952139437,89.3987865447998,0.3919792175292969,0.39747513416060565,0.6242197253433208,0.6155994140394176
227,2,1.7977E7,91000.0,79518.35004743791,4669.413040161133,23.625916481018066,20.654353252889813,366987.0,2,1654.0,1624.564413469402,89.79641914367676,0.40470409393310547,0.39750726515557644,0.6045949214026602,0.6155496154593284
228,2,1.8066E7,89000.0,79560.20091985275,4692.5410051345825,23.132315635681152,20.66529068340558,368600.0,2,1634.0,1624.6061668082696,90.19110107421875,0.3998250961303711,0.3975175217709775,0.6119951040391677,0.615533795470331
229,2,1.815E7,85000.0,79584.10603011101,4714.370323181152,22.086228370666504,20.671534971399236,370193.0,2,1613.0,1624.5550347161034,90.58086967468262,0.3946952819824219,0.39750508812019786,0.6199628022318661,0.6155531691019341
230,2,1.8236E7,85000.0,79607.80195836506,4736.7199420928955,22.093750953674316,20.67775753189712,371830.0,2,1593.0,1624.4166257281213,90.98141288757324,0.3897056579589844,0.39747087769244327,0.6277463904582549,0.6156056175254697
231,2,1.8304E7,76000.0,79592.08566026887,4754.3868045806885,19.757293701171875,20.673747809601554,373394.0,2,1633.0,1624.4541103308527,91.36412811279297,0.39968109130859375,0.3974805299546806,0.612369871402327,0.6155914123030104
232,2,1.8385E7,78000.0,79585.18030170283,4775.434644699097,20.258910179138184,20.671948532931637,375047.0,2,1556.0,1624.1564630582996,91.7685489654541,0.3806734085083008,0.3974074504298163,0.6426735218508998,0.6157042272374375
233,2,1.8467E7,81000.0,79591.29030307742,4796.730189323425,21.038655281066895,20.673532182592346,376694.0,2,1662.0,1624.3202992415058,92.17154026031494,0.4066944122314453,0.39744765651249575,0.601684717208183,0.6156421245655558
234,2,1.8544E7,79000.0,79588.74775324865,4816.748961448669,20.521787643432617,20.67287968068246,378311.0,2,1646.0,1624.413752672598,92.56723022460938,0.4027366638183594,0.3974704555301257,0.6075334143377886,0.615606706330041
235,2,1.862E7,75000.0,79569.10060884235,4836.476947784424,19.48695468902588,20.667802034052258,379934.0,2,1617.0,1624.381931806476,92.96429824829102,0.3956165313720703,0.39746249822765833,0.6184291898577613,0.6156187657713599
236,2,1.8698E7,82000.0,79579.46435423222,4856.728404998779,21.288771629333496,20.670449437233056,381601.0,2,1629.0,1624.401668490153,93.37226009368896,0.3986635208129883,0.39746763115377864,0.6138735420503376,0.6156112859262689
237,2,1.8772E7,72000.0,79547.28771682558,4875.962162017822,18.696791648864746,20.66207078828728,383248.0,2,1664.0,1624.5701835018554,93.77518367767334,0.40711498260498047,0.39750868650840365,0.6009615384615384,0.6155474291941281
238,2,1.8835E7,73000.0,79519.61041266835,4892.314827919006,18.96001625061035,20.65487570489261,384898.0,2,1646.0,1624.6609939656926,94.17921829223633,0.40277576446533203,0.3975310061485357,0.6075334143377886,0.6155130231563353
239,2,1.8895E7,57000.0,79424.81415064953,4907.898254394531,14.811881065368652,20.63027962882056,386502.0,2,1654.0,1624.784795598015,94.57142353057861,0.4046907424926758,0.39756121804614963,0.6045949214026602,0.6154661237040576
240,2,1.8932E7,44000.0,79276.31854727153,4917.520131111145,11.4285249710083,20.591707228574865,388187.0,2,1607.0,1624.710064542154,94.98377799987793,0.3932456970214844,0.39754308438579994,0.6222775357809583,0.615494433021686
241,2,1.9E7,56000.0,79179.15494368796,4935.188995361328,14.55827808380127,20.566521556859566,389830.0,2,1684.0,1624.958156194557,95.3857011795044,0.4120826721191406,0.3976039235538335,0.5938242280285035,0.6154004619675078
242,2,1.9036E7,54000.0,79074.48515534715,4944.532451629639,14.029626846313477,20.539347674841316,391409.0,2,1635.0,1625.0,95.7721118927002,0.40004539489746094,0.3976140970293303,0.6116207951070336,0.6153846153846154
243,2,1.9098E7,52000.0,78962.4024043915,4960.630402565002,13.493617057800293,20.510179811980056,393039.0,2,1580.0,1624.813265610995,96.17092609405518,0.3865776062011719,0.3975682994210735,0.6329113924050633,0.6154553394934033
244,2,1.913E7,54000.0,78859.48927679153,4968.944412231445,14.025675773620605,20.483445983211844,394674.0,2,1634.0,1624.8512298333774,96.57103729248047,0.3998270034790039,0.39757763352604714,0.6119951040391677,0.615440959540983
245,2,1.9182E7,21000.0,78621.9298893898,4982.464309692383,5.466367721557617,20.4217888901923,396326.0,2,1632.0,1624.8806505778157,96.9752254486084,0.3992891311645508,0.3975846771899859,0.6127450980392157,0.6154298161187377
246,2,1.9231E7,64000.0,78562.14067828491,4995.187013626099,16.616981506347656,20.406230996425403,397999.0,2,1652.0,1624.9918027411634,97.38457775115967,0.4042539596557617,0.39761201210729924,0.6053268765133172,0.615387719687645
247,2,1.9283E7,36000.0,78388.8124190619,5008.69732093811,9.355208396911621,20.36122727999379,399641.0,2,1675.0,1625.1959311628514,97.78634738922119,0.4098024368286133,0.3976617721925347,0.5970149253731343,0.6153104255463434
248,2,1.9338E7,68000.0,78346.67704961916,5022.989877700806,17.676527976989746,20.350338566981016,401261.0,2,1639.0,1625.2520489137505,98.18278121948242,0.4010610580444336,0.3976755913265105,0.6101281269066504,0.6152891797111455
249,2,1.9376E7,24000.0,78127.14596175442,5032.860733032227,6.230962753295898,20.293303949583535,402860.0,2,1615.0,1625.210539954005,98.57398319244385,0.3952045440673828,0.397665586438505,0.6191950464396285,0.6153048946066403
250,2,1.9464E7,82000.0,78142.72725078251,5055.71563243866,21.297290802001953,20.297343195362867,404513.0,2,1604.0,1625.1250080650364,98.97850513458252,0.3924827575683594,0.39764468658661883,0.6234413965087282,0.6153372786938127
251,2,1.9552E7,89000.0,78186.23326040439,5078.573833465576,23.11813449859619,20.30864634454355,406150.0,2,1650.0,1625.224914050702,99.37899875640869,0.4037008285522461,0.39766901000485305,0.6060606060606061,0.6152994526201332
252,2,1.9632E7,82000.0,78201.45435388213,5099.355296134949,21.303534507751465,20.31261703461614,407780.0,2,1640.0,1625.2840181771633,99.7778491973877,0.40131473541259766,0.39768359383984947,0.6097560975609756,0.6152770770007014
253,2,1.971E7,79000.0,78204.62875360753,5119.619716644287,20.517998695373535,20.313433473213827,409402.0,2,1631.0,1625.3067924648583,100.17478847503662,0.39902782440185547,0.39768894968150476,0.6131207847946045,0.6152684555532131
254,2,1.9789E7,78000.0,78203.81852881318,5140.144454956055,20.262887001037598,20.313233335137916,411058.0,2,1626.0,1625.309543463077,100.57997226715088,0.3978557586669922,0.397689611663954,0.6150061500615006,0.6152674141500957
255,2,1.9866E7,79000.0,78206.95856569306,5160.134401321411,20.51578998565674,20.31403219240339,412700.0,2,1655.0,1625.4269044682667,100.98169231414795,0.40495872497558594,0.39771834515426024,0.6042296072507553,0.6152229898810089
256,2,1.9944E7,76000.0,78198.2887986235,5180.386152267456,19.743494033813477,20.311790902958194,414369.0,2,1636.0,1625.468533450926,101.39009284973145,0.40032482147216797,0.3977286075184954,0.6112469437652812,0.6152072337426092
257,2,2.0018E7,78000.0,78197.51289335494,5199.606240272522,20.245198249816895,20.3115303255036,415962.0,2,1664.0,1625.6196467229315,101.7798318862915,0.40711021423339844,0.3977654004416392,0.6009615384615384,0.6151500457169602
258,2,2.0095E7,78000.0,78196.74303666227,5219.605131149292,20.26079559326172,20.311332573992278,417565.0,2,1604.0,1625.5351896993561,102.17214393615723,0.3924989700317383,0.3977448271620206,0.6234413965087282,0.6151820067241673
259,2,2.0172E7,69000.0,78161.03557257006,5239.624209403992,17.936896324157715,20.30211353886297,419167.0,2,1599.0,1625.431933505588,102.56412124633789,0.39125633239746094,0.39771957852878054,0.6253908692933083,0.6152210863996552
260,2,2.0243E7,77000.0,78156.54514654352,5258.071534156799,20.012904167175293,20.300994991489894,420815.0,2,1604.0,1625.3488588439595,102.96735286712646,0.3924427032470703,0.3976991242553306,0.6234413965087282,0.6152525315157614
261,2,2.0312E7,73000.0,78136.67850730858,5275.9968957901,18.956783294677734,20.2958161424588,422403.0,2,1645.0,1625.424736663269,103.35588645935059,0.4025077819824219,0.3977176916484016,0.60790273556231,0.6152238103948365
262,2,2.0387E7,73000.0,78116.96436110194,5295.485424041748,18.97364330291748,20.290741752727758,424052.0,2,1584.0,1625.2654009477508,103.75939750671387,0.38762378692626953,0.39767886654869494,0.6313131313131313,0.6152841249292972
263,2,2.0456E7,71000.0,78089.75447128362,5313.425951004028,18.446125984191895,20.2836893369403,425611.0,2,1655.0,1625.3793335989947,104.14084815979004,0.40491580963134766,0.3977065959998592,0.6042296072507553,0.6152409959500045
264,2,2.0526E7,75000.0,78077.98657820368,5331.604732513428,19.48678684234619,20.28065418853654,427205.0,2,1551.0,1625.0954256748505,104.53092002868652,0.3795480728149414,0.39763728442669094,0.6447453255963894,0.6153484799729418
265,2,2.0594E7,65000.0,78028.36567283103,5349.276002883911,16.89248275756836,20.26779868261007,428857.0,2,1602.0,1625.0076050254008,104.93508911132812,0.39197731018066406,0.3976157623027365,0.6242197253433208,0.6153817353884746
266,2,2.0674E7,67000.0,77986.67966948646,5370.065851211548,17.421591758728027,20.257040335011883,430532.0,2,1656.0,1625.1250075762168,105.3449296951294,0.4051675796508789,0.3976443694052433,0.6038647342995169,0.6153372788788994
267,2,2.0766E7,92000.0,78039.44900925599,5393.963780403137,23.8885555267334,20.27071537094272,432160.0,2,1674.0,1625.3094526461975,105.74332809448242,0.4096670150756836,0.39768974061886536,0.5973715651135006,0.6152674485291898
268,2,2.0853E7,89000.0,78080.5678313913,5416.543748855591,23.096275329589844,20.281315540356683,433766.0,2,1627.0,1625.3158084696825,106.13625907897949,0.39808082580566406,0.39769121095236964,0.6146281499692686,0.615265042515984
269,2,2.094E7,85000.0,78106.4292601978,5439.128866195679,22.085396766662598,20.288058307256964,435341.0,2,1602.0,1625.228478111048,106.52164840698242,0.3920173645019531,0.39766995931762594,0.6242197253433208,0.6152981032933097
270,2,2.1028E7,90000.0,78150.71604644062,5461.989621162415,23.364083290100098,20.299512164460413,436990.0,2,1578.0,1625.0522419248912,106.92510795593262,0.3860912322998047,0.397626752532826,0.6337135614702155,0.6153648320964068
271,2,2.1114E7,86000.0,78179.83513752143,5484.336692810059,22.338255882263184,20.307075448495027,438636.0,2,1644.0,1625.122683877108,107.32783126831055,0.4022397994995117,0.39764390242637615,0.6082725060827251,0.6153381587255108
272,2,2.118E7,76000.0,78171.77832479542,5501.477780342102,19.751166343688965,20.305020772215613,440293.0,2,1657.0,1625.2407550077044,107.73337078094482,0.40544700622558594,0.3976728045235345,0.6035003017501509,0.6152934553965573
273,2,2.1224E7,38000.0,78023.84757584015,5512.911563873291,9.870888710021973,20.26659755484697,441985.0,2,1650.0,1625.3321229297671,108.14734840393066,0.40373706817626953,0.39769518320143704,0.6060606060606061,0.6152588667216119
274,2,2.1276E7,71000.0,77998.07747341851,5526.4452867507935,18.46761417388916,20.25999718582108,443627.0,2,1689.0,1625.5662097770457,108.54909324645996,0.4132680892944336,0.3977524399007024,0.5920663114268798,0.6151702674338653
275,2,2.1338E7,43000.0,77870.14088420007,5542.551868438721,11.179091453552246,20.226801645086507,445275.0,2,1644.0,1625.633736775782,108.9525146484375,0.4022960662841797,0.39776908419627827,0.6082725060827251,0.6151447139522097
276,2,2.1378E7,67000.0,77830.54946495823,5552.942602157593,17.40182399749756,20.216512461571224,446974.0,2,1656.0,1625.7445690259287,109.36804294586182,0.4051704406738281,0.39779609802364607,0.6038647342995169,0.6151027775532746
277,2,2.1453E7,49000.0,77725.92339906663,5572.4269371032715,12.725516319274902,20.189327636081504,448619.0,2,1699.0,1626.0109679108605,109.77055072784424,0.4157285690307617,0.3978613108033246,0.5885815185403178,0.6150020016684298
278,2,2.148E7,47000.0,77614.8222072766,5579.432587623596,12.208671569824219,20.16047055703748,450266.0,2,1643.0,1626.072525943533,110.1735897064209,0.4020214080810547,0.39787638449338536,0.6086427267194157,0.6149787196113822
279,2,2.1556E7,49000.0,77511.72727862284,5599.162826538086,12.729986190795898,20.13369963216325,451791.0,2,1642.0,1626.13002917136,110.5467004776001,0.4017791748046875,0.39789047480297474,0.6090133982947625,0.614956972727192
280,2,2.164E7,90000.0,77556.55913669684,5620.997993469238,23.37620735168457,20.145339964587812,453444.0,2,1529.0,1625.7806204673652,110.95141220092773,0.3740720748901367,0.3978047921740722,0.6540222367560498,0.6150891377414308
281,2,2.1716E7,84000.0,77579.60780947066,5640.737310409546,21.809386253356934,20.151292383365917,455080.0,2,1652.0,1625.8746021277207,111.35151195526123,0.40432167053222656,0.39782815150062195,0.6053268765133172,0.6150535832784015
282,2,2.1808E7,78000.0,77581.10622402497,5664.657411575317,20.279303550720215,20.151748656818658,456740.0,2,1635.0,1625.90719469684,111.7576494216919,0.3999958038330078,0.3978358935584981,0.6116207951070336,0.6150412540529141
283,2,2.1895E7,90000.0,77625.21398788171,5687.261170387268,23.389455795288086,20.163247911460576,458374.0,2,1665.0,1626.0463229223017,112.1574296951294,0.4073944091796875,0.3978699115652927,0.6006006006006006,0.6149886297229329
284,2,2.1981E7,85000.0,77651.31406649254,5709.594596862793,22.091540336608887,20.170072324236532,460013.0,2,1628.0,1626.0532512482978,112.55854415893555,0.39839839935302734,0.39787178574179827,0.6142506142506142,0.6149860093648928
285,2,2.2066E7,84000.0,77673.70343986063,5731.686857223511,21.82755756378174,20.17591763715151,461619.0,2,1629.0,1626.0636643767846,112.95148658752441,0.3985729217529297,0.3978742633942844,0.6138735420503376,0.6149820710637836
286,2,2.2147E7,85000.0,77699.44967282593,5752.722007751465,22.089426040649414,20.182642130588693,463253.0,2,1616.0,1626.028226942363,113.35125064849854,0.3953886032104492,0.39786551057657693,0.6188118811881188,0.6149954738980349
287,2,2.2226E7,78000.0,77700.50217468955,5773.250909805298,20.23598861694336,20.18282894547868,464874.0,2,1638.0,1626.0702355219944,113.74792194366455,0.40079498291015625,0.39787579000396084,0.6105006105006106,0.6149795858473384
288,2,2.2296E7,80000.0,77708.52672059409,5791.425031661987,20.787123680114746,20.18493774975089,466481.0,2,1616.0,1626.0350229383464,114.14118194580078,0.3954048156738281,0.39786714975020493,0.6188118811881188,0.614992903531031
289,2,2.2371E7,63000.0,77657.37694656383,5810.905708312988,16.364418029785156,20.17165166583055,468077.0,2,1601.0,1625.9477880299949,114.53164863586426,0.3917989730834961,0.3978460050987027,0.6246096189881324,0.61502589896297
290,2,2.2452E7,83000.0,77675.89184843255,5831.939170837402,21.551669120788574,20.176434127086026,469678.0,2,1607.0,1625.8819934440803,114.92342185974121,0.3931264877319336,0.39782961697517233,0.6222775357809583,0.6150507872233185
291,2,2.2523E7,76000.0,77670.10408968151,5850.376092910767,19.73484230041504,20.174909072255314,471188.0,2,1588.0,1625.7509066245884,115.2929162979126,0.3885936737060547,0.39779765692454977,0.6297229219143576,0.6151003797231257
292,2,2.2596E7,73000.0,77654.03120891526,5869.328967094421,18.956838607788086,20.170716895600506,472785.0,2,1519.0,1625.382779739572,115.68365287780762,0.3716773986816406,0.3977075820988942,0.6583278472679395,0.6152396915145278
293,2,2.2672E7,72000.0,77634.63873397403,5889.061088562012,18.697378158569336,20.1656635657758,474408.0,2,1598.0,1625.2886756660162,116.08077049255371,0.3910093307495117,0.3976845627873534,0.6257822277847309,0.615275313839381
294,2,2.2746E7,76000.0,77629.05133341081,5908.275841712952,19.7338285446167,20.164187499419185,476065.0,2,1621.0,1625.2739876157598,116.48620414733887,0.39667415618896484,0.3976811023011679,0.6169031462060457,0.615280874252456
295,2,2.282E7,74000.0,77616.6890358975,5927.499136924744,19.21631622314453,20.16095859311694,477712.0,2,1660.0,1625.3925129017284,116.88921165466309,0.40615367889404297,0.3977100205239817,0.6024096385542169,0.6152360073412373
296,2,2.2898E7,78000.0,77617.99034485569,5947.753630638123,20.24629306793213,20.161248296587278,479380.0,2,1650.0,1625.476216392729,117.2973747253418,0.4036846160888672,0.3977303433836097,0.6060606060606061,0.6152043259169973
297,2,2.2973E7,74000.0,77605.74912538317,5967.2426681518555,19.227872848510742,20.158090285475833,480981.0,2,1658.0,1625.5864724866435,117.68908882141113,0.40576934814453125,0.3977575957252992,0.6031363088057901,0.6151625994219243
298,2,2.3046E7,75000.0,77596.96248288699,5986.20539855957,19.492111206054688,20.155844589593674,482591.0,2,1603.0,1625.510162711498,118.08301639556885,0.3921518325805664,0.3977386563125446,0.6238303181534622,0.6151914783060535
299,2,2.312E7,71000.0,77574.79214136404,6005.4163274765015,18.434486389160156,20.150059639431237,484188.0,2,1602.0,1625.430999649813,118.47381401062012,0.39199066162109375,0.3977193017523951,0.6242197253433208,0.6152214398614538
300,2,2.3208E7,85000.0,77599.66237715955,6028.275262832642,22.078840255737305,20.15651996076346,485857.0,2,1611.0,1625.3825708762888,118.88221168518066,0.3942117691040039,0.39770753087661526,0.6207324643078833,0.6152397705734425
300,2,2.3208E7,85000.0,77599.66237715955,6028.275262832642,22.078840255737305,20.15651996076346,485857.0,2,1611.0,1625.3825708762888,118.88221168518066,0.3942117691040039,0.39770753087661526,0.6207324643078833,0.6152397705734425
